subject,event_type,vox,magnitude,magnitude_ix,fwhm,fwhm_obj,time_to_peak,half_rise_time,half_max,rise_slope,onset_time,positive_area,undershoot,1st_deriv_magnitude,1st_deriv_time_to_peak,2nd_deriv_magnitude,2nd_deriv_time_to_peak
001,suppr_1,17,-0.6173614528206113,976,2.5733628837735134,<linescanning.fitting.FWHM object at 0x7fae140f0940>,3.1240000000000006,1.8456527053017995,-0.30868072641030564,-0.36383397394216177,0.9947206945301315,-1.5693464571184756,2.0160230541234543,-0.38216571202423566,1.8745000000000003,-0.36517782767653273,1.0502500000000001
001,suppr_1,18,0.7614306146208522,1746,4.093931002871887,<linescanning.fitting.FWHM object at 0x7fae206f9e50>,7.166500000000001,5.442181614321468,0.3807153073104261,0.42422714033779874,4.569213189587715,3.0551316760922687,0.7965301284520842,-0.42544471998507305,1.8010000000000002,-0.4227866633826771,1.0187500000000003
001,suppr_1,19,-0.6306279941599429,957,2.4342117011369293,<linescanning.fitting.FWHM object at 0x7fae206f9a90>,3.0242500000000003,1.800056858291226,-0.31531399707997143,-0.3837512188461538,0.9754398197685141,-1.5151957510318896,2.5184111353371654,-0.4033177725168784,1.8325,-0.39378610891163035,1.0345
001,suppr_2,0,-0.4542470800653039,1029,2.995770738951985,<linescanning.fitting.FWHM object at 0x7fae140e0fa0>,3.4022500000000004,1.9772691042837744,-0.22712354003265195,-0.24503414990594136,1.0490246848747307,-1.349333361109819,0.9095095883901831,-0.25732161542500975,1.9900000000000002,-0.23171932830656772,1.1027500000000003
001,suppr_2,1,-0.5992256144330731,1127,3.7262457338529242,<linescanning.fitting.FWHM object at 0x7fae140f0340>,3.9167500000000004,2.223797825299893,-0.29961280721653655,-0.2799714799981247,1.1543148358280866,-2.2264547550952476,0.8795498028796016,-0.2940687620765807,2.2105000000000006,-0.23861323992439054,1.2025000000000001
001,suppr_2,2,0.38486723505394116,1765,4.093014609175243,<linescanning.fitting.FWHM object at 0x7fae140de280>,7.266250000000001,5.5522630603189755,0.19243361752697058,0.21762493729327292,4.692861071925186,1.5447751825785627,0.3827870057770301,-0.23498323756700756,1.822,-0.2309274006574391,1.0292500000000002
001,suppr_2,3,0.8807762433040768,1613,4.182588251922852,<linescanning.fitting.FWHM object at 0x7fae206f9400>,6.468250000000001,4.633710658537834,0.4403881216520384,0.43068830167028355,3.6307632118495974,3.610647377954993,1.1760854700902452,-0.21490699022398552,1.6015000000000001,-0.23954094553761784,0.9347500000000002
001,suppr_2,4,0.6722314456725944,1605,4.192561071622373,<linescanning.fitting.FWHM object at 0x7fae140def10>,6.426250000000001,4.580415392096798,0.3361157228362972,0.3249696833364516,3.565031208300964,2.763120813792328,0.9067739230465245,-0.15292124459893053,1.5857500000000004,-0.17230154924358398,0.9295
001,suppr_2,5,0.21713314831632768,1658,4.13700190721242,<linescanning.fitting.FWHM object at 0x7fae235bc370>,6.704500000000001,4.917017933030157,0.10856657415816384,0.11197859435306956,3.9694407962868845,0.8796150728047143,0.2718406109743165,-0.07395971749231389,1.6855000000000002,-0.07849974725343367,0.9715000000000003
001,suppr_2,6,-0.1673042788278387,1164,3.943694073507949,<linescanning.fitting.FWHM object at 0x7fae206f9250>,4.111000000000001,2.322792280381319,-0.08365213941391934,-0.07444021311195077,1.2002475122960274,-0.657990355708597,0.24448403309849606,-0.07820595662051666,2.2997500000000004,-0.06091943441860215,1.2497500000000001
001,suppr_2,7,-0.4518490153894138,1009,2.834525333235555,<linescanning.fitting.FWHM object at 0x7fae140cc250>,3.29725,1.9276976506983168,-0.2259245076947069,-0.2517654891832043,1.0285625173017385,-1.2679039637542846,1.0643353605191916,-0.26440876102644495,1.9427500000000002,-0.2433742012854978,1.08175
001,suppr_2,8,-0.7573427593719505,991,2.6955778434284547,<linescanning.fitting.FWHM object at 0x7fae235bcb50>,3.20275,1.8844833591379255,-0.37867137968597525,-0.434609283099433,1.01102294566427,-2.018431205145159,2.1037212913181427,-0.4563256154126165,1.9060000000000001,-0.42830160994034827,1.0660000000000003
001,suppr_2,9,-0.742144230266969,982,2.6236629998570398,<linescanning.fitting.FWHM object at 0x7fae206d37f0>,3.1555,1.8617533099768493,-0.3710721151334845,-0.4325399803433696,1.0014706823500998,-1.9240804284566861,2.2633495141451223,-0.4542556650614529,1.8850000000000002,-0.4308317713286023,1.06075
001,suppr_2,10,-0.6209688825214318,971,2.5353135434108944,<linescanning.fitting.FWHM object at 0x7fae206f9d60>,3.0977500000000004,1.8333501723942653,-0.3104844412607159,-0.36898698604713526,0.9892315449405854,-1.554785992449355,2.1388031202449236,-0.3877584686660498,1.8587500000000001,-0.37266163819436926,1.0502500000000001
001,suppr_2,11,0.4924109919747261,1757,4.093043864905241,<linescanning.fitting.FWHM object at 0x7fae140e2b50>,7.224250000000001,5.503535478501457,0.24620549598736305,0.2762081130464501,4.636698956269875,1.9759038515124747,0.5011405544105867,-0.2892336283680521,1.8115,-0.28562042263360254,1.024
001,suppr_2,12,0.4552077333765043,1603,4.195068891056187,<linescanning.fitting.FWHM object at 0x7fae235bc0d0>,6.415750000000001,4.567335361774005,0.22760386668825214,0.21942713554039084,3.5488989456658535,1.8723368056568837,0.6155082718545963,-0.10174296449760956,1.5805000000000002,-0.11495245434520474,0.9242500000000002
001,suppr_2,13,0.5575382992383398,1374,4.468847161594056,<linescanning.fitting.FWHM object at 0x7fae206d3160>,5.213500000000001,3.1347590932749143,0.2787691496191699,0.2076214346873723,1.7900031355443393,2.4888701847344166,0.8480698465768222,0.21822915905439544,3.1502500000000007,0.13464167453128084,1.8955000000000002
001,suppr_2,14,0.418848998850999,1546,4.273259801421688,<linescanning.fitting.FWHM object at 0x7fae206d3520>,6.1165,4.199771662707066,0.2094244994254995,0.18653356128983067,3.0908758010581203,1.7606729569439987,0.5984669700293039,-0.052213369301020496,1.4387500000000002,-0.06504751797424602,0.8612500000000001
001,suppr_2,15,-0.4595487295338164,967,2.5101399276269136,<linescanning.fitting.FWHM object at 0x7fae235bccd0>,3.0767500000000005,1.8251479870958731,-0.2297743647669082,-0.2746422349050838,0.9857874625164005,-1.1390319538748181,1.6408177261302173,-0.2886436622449473,1.8535000000000004,-0.27848045932653775,1.0450000000000004
001,suppr_2,16,-0.830437694528445,1014,2.871169615044577,<linescanning.fitting.FWHM object at 0x7fae206d3f10>,3.3235,1.938988583765174,-0.4152188472642225,-0.4594208540876398,1.0335920931297884,-2.361202035115392,1.8798062954527741,-0.48231958892180415,1.9532500000000002,-0.4417225287704447,1.0870000000000002
001,suppr_2,17,-0.8862185269423655,1050,3.1586872430766104,<linescanning.fitting.FWHM object at 0x7fae206f9820>,3.5125,2.0276054823074525,-0.44310926347118273,-0.46317441203820847,1.0701685450496248,-2.7803604867663223,1.5600010283040138,-0.48633007077621926,2.032,-0.4284897334275932,1.1237500000000002
001,suppr_2,18,-0.9607503257074967,1092,3.482283120727726,<linescanning.fitting.FWHM object at 0x7fae206d7dc0>,3.7330000000000005,2.1329246458144557,-0.48037516285374837,-0.47178273981414215,1.114771547537528,-3.332348868987249,1.4608670374282315,-0.4953190568921002,2.1265,-0.417377939280172,1.16575
001,suppr_2,19,-0.9209015328650418,1070,3.3179911305770227,<linescanning.fitting.FWHM object at 0x7fae206e6f10>,3.6175000000000006,2.0781152831337617,-0.4604507664325209,-0.46675829036343597,1.0912618891849202,-3.039527028122132,1.4822161331769796,-0.4901152449752715,2.07925,-0.42262405978411266,1.1395000000000004
002,act,0,2.092210858626478,1462,4.397975223654999,<linescanning.fitting.FWHM object at 0x7fae140e0400>,5.6755,3.654287261173536,1.046105429313239,0.8268872709409418,2.3928647605870292,9.132270437105968,3.1335843698178523,-0.054094621187256386,1.0555000000000003,-0.09226872216810733,0.6670000000000003
002,act,1,2.1187073288346463,1435,4.4308615289500715,<linescanning.fitting.FWHM object at 0x7fae140e17c0>,5.53375,3.48526935549316,1.0593536644173231,0.8133510986442853,2.183704318005446,9.346091259759199,3.198719773663676,0.8528988799265704,3.4705000000000004,-0.04229280320801809,0.5515000000000003
002,act,2,2.076311669110412,1488,4.361049048781901,<linescanning.fitting.FWHM object at 0x7fae140e18e0>,5.812,3.821723276460755,1.038155834555206,0.8490071453286046,2.6059139992933025,8.95861234008478,3.076399327386143,-0.10272329194776653,1.2077500000000003,-0.15285823764365514,0.7457500000000001
002,act,3,2.07281963943747,1536,4.287731305884728,<linescanning.fitting.FWHM object at 0x7fae206d3970>,6.064,4.136831491170062,1.036409819718735,0.9097134361174769,3.0104435206560063,8.74973363514377,2.983498047212326,-0.22847371785797144,1.4072500000000003,-0.29101702670909013,0.8455000000000004
002,act,4,1.9848427345382185,1533,4.292714694448168,<linescanning.fitting.FWHM object at 0x7fae235bc040>,6.048250000000001,4.115322887948504,0.9924213672691092,0.8670669537143111,2.983206468004544,8.390490724879326,2.863663003911874,-0.2093210124576821,1.3915000000000002,-0.2687861454704361,0.8402500000000002
002,act,5,1.8673039289209743,1511,4.3270772476845005,<linescanning.fitting.FWHM object at 0x7fae140cc070>,5.93275,3.9682426300270306,0.9336519644604871,0.789000302857393,2.794645404703766,7.974090638930106,2.733802249072814,-0.1405255188756156,1.3075,-0.19233001986923437,0.7982500000000003
002,act,6,1.7997245586685153,1492,4.3553128382177775,<linescanning.fitting.FWHM object at 0x7fae235bc850>,5.833,3.8467521942514256,0.8998622793342577,0.7400015348602818,2.6381716347647752,7.751539395077353,2.6616056961794237,-0.09638894628769012,1.2235,-0.14113651314741027,0.7562500000000001
002,act,7,1.8609802274148444,1496,4.348975512197441,<linescanning.fitting.FWHM object at 0x7fae206d7310>,5.854,3.8742293876585574,0.9304901137074222,0.7696831540187159,2.6733401466681426,7.999843440032726,2.7463251685131325,-0.10830215381765029,1.2445000000000004,-0.15594550667129603,0.76675
002,act,8,1.9224600981600282,1500,4.343057801994817,<linescanning.fitting.FWHM object at 0x7fae235bc1c0>,5.875000000000001,3.8997479276389035,0.9612300490800141,0.7997234360072472,2.706290435531878,8.249262812187427,2.8312165700142855,-0.12043509270656028,1.2655000000000003,-0.17088278032379733,0.77725
002,act,9,1.9152493182782009,1493,4.353885847661488,<linescanning.fitting.FWHM object at 0x7fae3c15ce50>,5.83825,3.852954108850581,0.9576246591391004,0.7886161566468908,2.646216930583729,8.245508151314844,2.8311115643870792,-0.10455475477406839,1.2287500000000002,-0.152500549771446,0.7615000000000003
002,act,10,1.8865974170665116,1482,4.370699899314104,<linescanning.fitting.FWHM object at 0x7fae206d72b0>,5.780500000000001,3.7791781848431865,0.9432987085332558,0.7647483977655883,2.5517533540666766,8.16442981202214,2.803775566021772,-0.08084270655292869,1.1710000000000003,-0.12391289481620671,0.73
002,act,11,1.826100520772289,1479,4.374541684826208,<linescanning.fitting.FWHM object at 0x7fae3c15c8e0>,5.76475,3.7620445352929464,0.9130502603861445,0.7372681073303309,2.5294374181014683,7.912080258691325,2.717019206946892,-0.07358984533584811,1.15525,-0.11424341331347465,0.7247500000000002
002,act,12,1.670813046681614,1506,4.334047549606542,<linescanning.fitting.FWHM object at 0x7fae206d3100>,5.9065,3.9384207515880796,0.835406523340807,0.7012508788606158,2.7562864600490555,7.149941832044318,2.4525933152759913,-0.11636936466753234,1.2917500000000004,-0.16169204267872317,0.7877500000000004
002,act,13,1.5255695095839379,1536,4.2877430229777955,<linescanning.fitting.FWHM object at 0x7fae235bc340>,6.064,4.136780545862133,0.7627847547919689,0.6695246558361673,3.010370033506436,6.439717391771032,2.1958300005591807,-0.16813639189783558,1.4072500000000003,-0.21416679519705362,0.8455000000000004
002,act,14,1.3467419382697596,1526,4.303315191202169,<linescanning.fitting.FWHM object at 0x7fae3c15c0d0>,6.0115,4.069796221628306,0.6733709691348798,0.581951046180823,2.924428229273313,5.710723348750563,1.952434601402746,-0.12883753189514913,1.3705000000000003,-0.16845091127412815,0.8297500000000002
002,act,15,1.1615261002496875,1493,4.354292442365883,<linescanning.fitting.FWHM object at 0x7fae206d7640>,5.83825,3.8511914482739646,0.5807630501248437,0.4779915061238916,2.643747491014087,5.001213630961662,1.7171957347045352,-0.06306675704669917,1.2287500000000002,-0.09208666020239242,0.7615000000000003
002,act,16,1.0091137395628949,1452,4.411070968942794,<linescanning.fitting.FWHM object at 0x7fae3c15c520>,5.623,3.590446860842838,0.5045568697814474,0.39411536576555245,2.312736127928945,4.423137090481559,1.516460949520169,0.41293530379908816,3.5545,-0.034518575786082195,0.6302500000000002
002,act,17,0.9220926927358135,1428,4.437911371873967,<linescanning.fitting.FWHM object at 0x7fae206f9fd0>,5.497000000000001,3.443730917775107,0.46104634636790676,0.3517532551395792,2.1332833786905248,4.07681207238384,1.394262910650655,0.3691280839214812,3.4337500000000007,-0.013992999353542146,0.5147500000000003
002,act,18,0.8397523831366817,1398,4.461207641049988,<linescanning.fitting.FWHM object at 0x7fae206f9490>,5.3395,3.2671206634292247,0.41987619156834083,0.31438269065894225,1.9299668749207053,3.7402436854829535,1.275624387971326,0.33038885534325857,3.27625,0.20611383408751216,2.0215000000000005
002,act,19,0.8802241051349269,1414,4.450558341039913,<linescanning.fitting.FWHM object at 0x7fae206cc370>,5.423500000000001,3.3593193249974487,0.44011205256746344,0.33233972318798294,2.0343115000534677,3.907487527530031,1.3344058003284158,0.3489855666918018,3.3602500000000006,0.22120449676665999,2.1055
002,suppr_1,0,0.8090403359041819,1705,4.106030411900072,<linescanning.fitting.FWHM object at 0x7fae2349c9d0>,6.95125,5.203378900124209,0.40452016795209095,0.43702050950980187,4.30126492369438,3.253190600308696,0.928830368702197,-0.36681618392778503,1.7537500000000001,-0.3744799382207269,1.0030000000000001
002,suppr_1,1,0.9605441267578779,1690,4.113983839116599,<linescanning.fitting.FWHM object at 0x7fae140f0580>,6.8725000000000005,5.11296123045999,0.48027206337893896,0.5118094628130512,4.197625783198914,3.869370248085824,1.1363685833723958,-0.3997399314654899,1.7327500000000002,-0.4127677184112386,0.9925000000000002
002,suppr_1,2,0.6595515084877305,1726,4.09807811976808,<linescanning.fitting.FWHM object at 0x7fae206d7100>,7.0615000000000006,5.3273596675609225,0.32977575424386524,0.3624822107783648,4.441609569594833,2.6478159761241358,0.7234183958973177,-0.3342919026540443,1.77475,-0.3363654157834901,1.0135
002,suppr_1,3,-0.43421015405050556,970,2.530860558257995,<linescanning.fitting.FWHM object at 0x7fae140f0040>,3.0925000000000002,1.8319055053719355,-0.21710507702525278,-0.25835347974566036,0.9888696529188186,-1.085247369710498,1.505032503200168,-0.27141811193329346,1.8587500000000001,-0.2610268657154773,1.0450000000000004
002,suppr_1,4,-0.4887489409206533,981,2.6175097977410733,<linescanning.fitting.FWHM object at 0x7fae206d3820>,3.1502500000000007,1.8597925914133224,-0.24437447046032665,-0.2852387226364086,1.0007026462612927,-1.2641049394882875,1.5028839475603435,-0.2995661736797608,1.8850000000000002,-0.28437495317118255,1.0555000000000003
002,suppr_1,5,-0.5791539957869007,978,2.591991472852889,<linescanning.fitting.FWHM object at 0x7fae235bc730>,3.1345,1.8516383338077067,-0.28957699789345037,-0.33990560954274346,0.9972888405884673,-1.4830501450442517,1.8434358600587726,-0.35700790935784354,1.87975,-0.3401929191407156,1.0555000000000003
002,suppr_1,6,-0.5883604006953591,976,2.573144102535105,<linescanning.fitting.FWHM object at 0x7fae206ccee0>,3.1240000000000006,1.8455819469683716,-0.29418020034767955,-0.34675971646444737,0.994693224857048,-1.495481190669845,1.921896924351717,-0.3642312802101273,1.8745000000000003,-0.3480522333554248,1.0502500000000001
002,suppr_1,7,-0.35381983153211116,971,2.5389184188571834,<linescanning.fitting.FWHM object at 0x7fae206cc7f0>,3.0977500000000004,1.8345232707707468,-0.17690991576605558,-0.21006967129453213,0.9896843721426425,-0.8871819436065564,1.2124497657116073,-0.22075629672208308,1.8640000000000003,-0.2120448452082524,1.0502500000000001
002,suppr_1,8,0.1268056941257682,1765,4.093016749772227,<linescanning.fitting.FWHM object at 0x7fae206d3fa0>,7.266250000000001,5.552595453257041,0.0634028470628841,0.0716200464666365,4.691867275903358,0.5089721825412286,0.12610003422928318,-0.07744229634979849,1.822,-0.0761031230823348,1.0292500000000002
002,suppr_1,9,0.2319842810363375,1688,4.115582071439071,<linescanning.fitting.FWHM object at 0x7fae3c143bb0>,6.862,5.096871063869347,0.11599214051816875,0.12327242372861114,4.178755505645993,0.9348553860753902,0.27584367453502945,-0.0950416858369918,1.7275,-0.09834473698644519,0.9925000000000002
002,suppr_1,10,0.4292796283772864,1678,4.121693563016186,<linescanning.fitting.FWHM object at 0x7fae3c143df0>,6.8095,5.039705820026472,0.2146398141886432,0.22599046159659059,4.112414755613721,1.73245133409945,0.5193903968749957,-0.16616783692938775,1.717,-0.173270416648716,0.9820000000000002
002,suppr_1,11,0.5738576107162776,1677,4.122405883967195,<linescanning.fitting.FWHM object at 0x7fae140e1910>,6.80425,5.033416650363238,0.2869288053581388,0.30195205850088247,4.105792271275575,2.316324874594774,0.6956055804073082,-0.22072683951419592,1.7117500000000003,-0.23036145702037558,0.9820000000000002
002,suppr_1,12,0.5601205213583036,1685,4.117391192205269,<linescanning.fitting.FWHM object at 0x7fae206e6910>,6.846250000000001,5.079271912201524,0.2800602606791518,0.2968574266893661,4.158669410093621,2.25815298690297,0.6696610424212631,-0.22554160718177485,1.7222500000000003,-0.23392736496518118,0.9872500000000004
002,suppr_1,13,0.5466412970708812,1693,4.1127127960956456,<linescanning.fitting.FWHM object at 0x7fae3c143100>,6.888250000000001,5.126173785019435,0.2733206485354406,0.2919287628087046,4.212914965632447,2.2013906931552514,0.6439772116674182,-0.23041363952557248,1.7327500000000002,-0.2375168996276198,0.9925000000000002
002,suppr_1,14,0.45319309155619525,1729,4.097219014814984,<linescanning.fitting.FWHM object at 0x7fae3c1437f0>,7.077250000000001,5.345388489727954,0.22659654577809762,0.24966591264089918,4.461766428382931,1.8191093814251833,0.4935616633243563,-0.23332602433238847,1.7800000000000002,-0.23430179454657463,1.0135
002,suppr_1,15,-0.37607997721064035,965,2.4922961490981446,<linescanning.fitting.FWHM object at 0x7fae140cc2b0>,3.06625,1.81929965346206,-0.18803998860532017,-0.22583186939132,0.9839197683744663,-0.9254351113544471,1.3779663581305859,-0.2372070474389787,1.8482500000000002,-0.22948571551440722,1.0450000000000004
002,suppr_1,16,-0.399924898751374,992,2.700302848419383,<linescanning.fitting.FWHM object at 0x7fae3c143d60>,3.208,1.8859679426859963,-0.199962449375687,-0.22919789395992582,1.0113859550783528,-1.067771370545283,1.1043024528298195,-0.24072273158433433,1.9060000000000001,-0.22578617611390683,1.0660000000000003
002,suppr_1,17,-0.3920821027473569,989,2.6811028144975793,<linescanning.fitting.FWHM object at 0x7fae206d9100>,3.1922500000000005,1.8799306316094406,-0.19604105137367844,-0.22562660960140032,1.0088133113672149,-1.0392288793674236,1.109321591840637,-0.23698370204352415,1.9007500000000004,-0.22289443377731466,1.0660000000000003
002,suppr_1,18,-0.3842856499583705,987,2.6616554534027586,<linescanning.fitting.FWHM object at 0x7fae140cc6a0>,3.18175,1.8738003781742576,-0.19214282497918525,-0.22199342677163036,1.005979452533266,-1.0110218840785872,1.1148167407937384,-0.2332560685377345,1.8955000000000002,-0.22000306685043824,1.06075
002,suppr_1,19,-0.3881784414027955,988,2.6714081451756617,<linescanning.fitting.FWHM object at 0x7fae206e6340>,3.1870000000000003,1.8768780224919346,-0.19408922070139775,-0.22391330780925814,1.0078300923538674,-1.0250782352447307,1.1120076286776654,-0.23511873563670704,1.9007500000000004,-0.2214485601599101,1.0660000000000003
002,suppr_2,0,-0.2101646628745196,1554,4.261522843993785,<linescanning.fitting.FWHM object at 0x7fae140e1160>,6.1585,4.251544153911664,-0.1050823314372598,-0.09467572345429427,3.156301223853709,-0.8804961981127947,0.2983609127839764,0.02881058953004323,1.45975,0.03529562167886313,0.87175
002,suppr_2,1,-0.22859127749806482,1587,4.215082658586459,<linescanning.fitting.FWHM object at 0x7fae140cce50>,6.331750000000001,4.466722971349691,-0.11429563874903241,-0.10790438898994448,3.425241635305743,-0.945363773700035,0.3145150810909622,0.04434520058753266,1.5490000000000004,0.0512436393364748,0.9085000000000001
002,suppr_2,2,-0.19399822795019114,1511,4.326948348495584,<linescanning.fitting.FWHM object at 0x7fae235bc580>,5.93275,3.968791925316594,-0.09699911397509557,-0.08193851743829904,2.7948551205991907,-0.8284131762692503,0.2840064413625929,0.014619811647738845,1.3075,0.020004006583891565,0.7982500000000003
002,suppr_2,3,-0.1740867417547622,1382,4.467570245588651,<linescanning.fitting.FWHM object at 0x7fae235bc760>,5.2555000000000005,3.176668016983329,-0.0870433708773811,-0.06487946011376342,1.833039881106632,-0.7768494366437656,0.2647443509412189,-0.06819644109013723,3.1922500000000005,-0.04215106587605444,1.9375000000000004
002,suppr_2,4,-0.1774961365023146,1024,2.952875348276118,<linescanning.fitting.FWHM object at 0x7fae206d3d00>,3.3760000000000003,1.9640976884085164,-0.0887480682511573,-0.09657894957231443,1.0438162460538742,-0.5194687870029813,0.36988287009426013,-0.1014073307134229,1.97425,-0.0918469397419468,1.0975000000000001
002,suppr_2,5,0.29780445721447,1763,4.092973665599307,<linescanning.fitting.FWHM object at 0x7fae3c15c190>,7.255750000000001,5.542629446509431,0.148902228607235,0.16779910874782641,4.679898563749529,1.1952455456573041,0.2975694379377732,-0.18045358033308112,1.8167500000000003,-0.17750720473184423,1.0292500000000002
002,suppr_2,6,0.4211044388452847,1725,4.098328813250311,<linescanning.fitting.FWHM object at 0x7fae206f9b20>,7.05625,5.322414889616518,0.21055221942264235,0.23131287779576584,4.436136428779372,1.690630480305162,0.4627724180677105,-0.21251705758109374,1.77475,-0.21395245319106593,1.0135
002,suppr_2,7,0.2327005402830007,1690,4.114032429526937,<linescanning.fitting.FWHM object at 0x7fae206e6e50>,6.8725000000000005,5.1124560713881735,0.11635027014150034,0.12395196469730309,4.196816040783531,0.9374012547734166,0.27533985005041434,-0.09679309511306133,1.7327500000000002,-0.09995423595170294,0.9925000000000002
002,suppr_2,8,0.07607879640162438,1305,4.422868658815911,<linescanning.fitting.FWHM object at 0x7fae140f0eb0>,4.85125,2.806015138532255,0.03803939820081219,0.02904410873150489,1.4957187741135238,0.3357313642202843,0.11503766042173907,0.030511777790446004,2.80375,0.019748839757728343,1.5700000000000003
002,suppr_2,9,0.08723178764337572,1441,4.4239063176378135,<linescanning.fitting.FWHM object at 0x7fae3c15ca30>,5.565250000000001,3.5238087068592865,0.04361589382168786,0.03367997299349939,2.230256687884175,0.3839362420428418,0.1314913103837548,0.03531431841340371,3.5020000000000007,-0.00216788459880924,0.5830000000000002
002,suppr_2,10,0.16776994056961406,1637,4.157096105011285,<linescanning.fitting.FWHM object at 0x7fae206cc040>,6.594250000000001,4.781826884910337,0.08388497028480703,0.08445500789025809,3.809342282418569,0.6831498640895818,0.2171050453072867,-0.04909883550027905,1.6487500000000002,-0.05325895509838707,0.9557500000000001
002,suppr_2,11,0.2358894755320824,1659,4.136230344107557,<linescanning.fitting.FWHM object at 0x7fae3c16beb0>,6.70975,4.9226904737737796,0.1179447377660412,0.1216844059098754,3.9752467443103185,0.955411570916752,0.2948831754012356,-0.08084083710775314,1.6855000000000002,-0.08572949489202486,0.9715000000000003
002,suppr_2,12,0.23508558030543805,1589,4.21298814406279,<linescanning.fitting.FWHM object at 0x7fae3c16b970>,6.34225,4.476974162337716,0.11754279015271903,0.11130567883515954,3.4387277413472903,0.9716627986267261,0.32290475385387335,-0.04629202581992464,1.5490000000000004,-0.053364661134998936,0.9137500000000003
002,suppr_2,13,0.24503265949958336,1505,4.3358387175428845,<linescanning.fitting.FWHM object at 0x7fae3c16b700>,5.90125,3.930746342341104,0.12251632974979168,0.1026485932555682,2.7462597163682516,1.0491393614934075,0.35992276975330273,-0.016719698490334944,1.2865000000000002,-0.023325566416538046,0.7877500000000004
002,suppr_2,14,0.2178366394609063,1631,4.1625374978086755,<linescanning.fitting.FWHM object at 0x7fae3c16b850>,6.562750000000001,4.748449781811092,0.10891831973045316,0.10885090503263724,3.768396276679413,0.8882786593686335,0.2840141455419907,-0.06128535575434757,1.6382500000000002,-0.06686410836212886,0.9505000000000003
002,suppr_2,15,-0.22799376442783173,959,2.4485659410160974,<linescanning.fitting.FWHM object at 0x7fae3c14c040>,3.0347500000000007,1.8048425383403115,-0.11399688221391586,-0.1383138037004018,0.9777704938610065,-0.5510676203109938,0.8910802624494455,-0.14530830836735653,1.8377500000000002,-0.14154829507148214,1.0345
002,suppr_2,16,-0.29753186694635825,966,2.4999367218028214,<linescanning.fitting.FWHM object at 0x7fae3c16bf40>,3.0715000000000003,1.8218076761425892,-0.14876593347317912,-0.17829188323535552,0.9846929860278044,-0.7344165254007216,1.078119931811767,-0.1873263594343051,1.8535000000000004,-0.18101599565649096,1.0450000000000004
002,suppr_2,17,0.4314429218112287,1609,4.186968987662159,<linescanning.fitting.FWHM object at 0x7fae206d9c10>,6.44725,4.610047453893844,0.21572146090561434,0.20992044047286548,3.601716683608798,1.7707282031721943,0.5787408644567701,-0.10208028436769556,1.5962500000000004,-0.11431818713649733,0.9347500000000002
002,suppr_2,18,0.6648575964080752,1500,4.343741152850194,<linescanning.fitting.FWHM object at 0x7fae206cc880>,5.875000000000001,3.89680940287486,0.3324287982040376,0.2764651443704424,2.7027578480341434,2.853494117549224,0.9793762835752913,-0.041305915799529025,1.26025,-0.058704192698557645,0.77725
002,suppr_2,19,0.5421859377252576,1547,4.272284486362826,<linescanning.fitting.FWHM object at 0x7fae3c14c850>,6.1217500000000005,4.204049762791016,0.2710929688626288,0.2416454970694732,3.09611859171332,2.2784990003889543,0.7742951326787004,-0.06813581126886037,1.4387500000000002,-0.08476185002389736,0.8612500000000001
005,act,0,1.6366988111592748,1460,4.400885793851186,<linescanning.fitting.FWHM object at 0x7fae3c15c280>,5.665,3.640382185391347,0.8183494055796374,0.645086151151525,2.3752765075021642,7.150636754135562,2.453223093331228,-0.039612351456553174,1.0397500000000002,-0.0685376531918771,0.6617500000000001
005,act,1,1.6886829561951435,1458,4.403596391395817,<linescanning.fitting.FWHM object at 0x7fae206d9eb0>,5.6545000000000005,3.6272985414875225,0.8443414780975718,0.6638881035185584,2.3587557349395016,7.38413408162108,2.532918698594938,-0.038321733742461506,1.024,-0.06723431571208449,0.6512500000000001
005,act,2,1.455205295960643,1468,4.389676664509954,<linescanning.fitting.FWHM object at 0x7fae206d9d90>,5.707000000000001,3.6932155266134825,0.7276026479803215,0.5794265694053988,2.4419424877168345,6.335122141342825,2.174626878847161,-0.044739616582382125,1.0922500000000004,-0.07353368370944446,0.6880000000000002
005,act,3,1.2289159519551498,1472,4.384133609249118,<linescanning.fitting.FWHM object at 0x7fae3c143eb0>,5.728000000000001,3.7187082878860602,0.6144579759775749,0.4919067804478006,2.4744841418959447,5.340646960812266,1.833610742505122,-0.04196869031594108,1.1185,-0.06745867466523059,0.7037500000000003
005,act,4,1.0448894051283502,1415,4.4495658683310015,<linescanning.fitting.FWHM object at 0x7fae3c143040>,5.428750000000001,3.366604947109314,0.5224447025641751,0.39478539060152784,2.0425189487211526,4.63701493123213,1.5837281979497582,0.4145767170349046,3.37075,0.26317071041181705,2.1107500000000003
005,act,5,0.898839233534483,1327,4.449495422987711,<linescanning.fitting.FWHM object at 0x7fae3c143550>,4.96675,2.9032297233044715,0.4494196167672415,0.33850570634510646,1.574272385984811,3.9924744804245917,1.363656937500233,0.35568975213342213,2.9140000000000006,0.22449958897058764,1.6645000000000003
005,act,6,0.7792041076835251,1356,4.467130230901709,<linescanning.fitting.FWHM object at 0x7fae23599af0>,5.119000000000001,3.042484792743965,0.38960205384176255,0.29048243091737624,1.699358529056137,3.4767549269785305,1.184978403835036,0.3053178963060006,3.061,0.18881115758653344,1.8062500000000004
